Num,BEARID,Sex,Date,Time,Lat,Lon,r,theta,phi,dt
579,1041,F,20030914,8:00:55,69.2761,-133.8927,0.068020953,1.252300061,6.011676375,8
580,1041,F,20030914,12:00:38,69.2761,-133.8927,0,#DIV/0!,#DIV/0!,4
581,1041,F,20030914,16:01:06,69.2706,-133.8896,0.006313478,2.628340381,#DIV/0!,4
582,1041,F,20030914,20:01:07,69.2708,-133.8363,0.053300375,1.567043999,5.221888926,4
583,1041,F,20030915,0:00:37,69.2648,-133.8251,0.012705904,2.062605503,0.495561504,4
584,1041,F,20030915,4:01:45,69.2774,-133.7835,0.043466309,1.276695202,5.497275006,4
585,1041,F,20030915,8:01:06,69.2803,-133.7851,0.003312099,-0.504165961,4.502324144,4
586,1041,F,20030915,12:00:38,69.2803,-133.7851,0,#DIV/0!,#DIV/0!,4
587,1041,F,20030915,16:00:38,69.2829,-133.7782,0.007373602,1.210438356,#DIV/0!,4
588,1041,F,20030915,20:00:38,69.2847,-133.7554,0.022870942,1.492012366,0.28157401,4
589,1041,F,20030916,0:00:37,69.2913,-133.7236,0.032477685,1.366154517,6.157327458,4
590,1041,F,20030916,4:00:40,69.3074,-133.7391,0.022348602,-0.766413103,4.150617687,4
591,1041,F,20030916,8:00:38,69.3223,-133.7768,0.040537637,-1.194412693,5.855185717,4
592,1041,F,20030916,12:00:38,69.3223,-133.7768,0,#DIV/0!,#DIV/0!,4
593,1041,F,20030916,16:00:55,69.3192,-133.7984,0.02182132,-1.713341469,#DIV/0!,4
594,1041,F,20030916,20:01:06,69.3198,-133.8209,0.022507999,-1.544135978,0.169205491,4
595,1041,F,20030917,0:01:07,69.3133,-133.8538,0.033535951,-1.76585271,6.061468576,4
596,1041,F,20030917,4:00:38,69.3282,-133.8131,0.043341666,1.219856984,2.985709694,4
597,1041,F,20030917,8:00:38,69.3256,-133.8077,0.00599333,2.019519671,0.799662686,4
598,1041,F,20030917,12:00:38,69.3256,-133.8077,0,#DIV/0!,#DIV/0!,4
599,1041,F,20030917,16:00:38,69.3158,-133.7954,0.015726729,2.243551174,#DIV/0!,4
600,1041,F,20030917,20:00:38,69.2978,-133.7833,0.021688937,2.549753752,0.306202577,4
601,1041,F,20030918,0:01:01,69.2843,-133.7878,0.014230249,-2.819842099,0.913589456,4
602,1041,F,20030918,4:01:35,69.2768,-133.75,0.038536865,1.76666517,4.586507269,4
603,1041,F,20030918,8:00:37,69.2772,-133.7502,0.000447214,-0.463647609,4.052872528,4
604,1041,F,20030918,12:00:38,69.2771,-133.75,0.000223607,2.034443936,2.498091545,4
605,1041,F,20030918,16:00:37,69.2724,-133.7309,0.019669774,1.81207587,6.060817241,4
606,1041,F,20030918,20:01:36,69.2476,-133.7132,0.030468508,2.521724701,0.709648831,4
607,1041,F,20030919,0:00:38,69.2542,-133.7177,0.007988116,-0.598418893,3.163041712,4
608,1041,F,20030919,4:00:38,69.2453,-133.7503,0.033793047,-1.837307914,5.044296287,4
609,1041,F,20030919,8:00:38,69.2451,-133.7504,0.000223607,-2.677945045,5.442548177,4
610,1041,F,20030919,12:00:38,69.2451,-133.75,0.0004,1.570796327,4.248741371,4
611,1041,F,20030919,16:01:54,69.2434,-133.7643,0.014400694,-1.689122109,3.023266871,4
612,1041,F,20030919,20:00:38,69.2329,-133.7449,0.022059238,2.066886909,3.756009019,4
613,1041,F,20030920,0:00:38,69.2241,-133.7444,0.008814193,3.084835496,1.017948586,4
614,1041,F,20030920,4:00:38,69.234,-133.7249,0.021869156,1.101013825,4.299363637,4
615,1041,F,20030920,8:01:24,69.2389,-133.7055,0.020009248,1.323393426,0.222379601,4
616,1041,F,20030920,12:00:38,69.239,-133.7058,0.000316228,-1.249045772,3.710746109,4
617,1041,F,20030920,16:00:55,69.2328,-133.6972,0.010601887,2.19543175,3.444477522,4
618,1041,F,20030920,20:01:07,69.2131,-133.661,0.041213226,2.069174807,6.156928365,4
619,1041,F,20030921,0:01:07,69.1976,-133.6759,0.021500233,-2.37592877,1.83808173,4
620,1041,F,20030921,4:01:07,69.1852,-133.6682,0.014596232,2.585898196,4.961826966,4
621,1041,F,20030921,8:01:06,69.1846,-133.6675,0.000921954,2.279422599,5.97670971,4
622,1041,F,20030921,12:00:38,69.1845,-133.6674,0.000141421,2.35619449,0.076771891,4
623,1041,F,20030921,16:00:38,69.1763,-133.661,0.010401923,2.478863146,0.122668656,4
624,1041,F,20030921,20:00:38,69.1708,-133.7033,0.042656066,-1.700094579,2.104227583,4
625,1041,F,20030922,0:01:02,69.1769,-133.6648,0.038980251,1.413660974,3.113755553,4
626,1041,F,20030922,4:00:38,69.1457,-133.6689,0.031468238,-3.010931081,1.858593252,4
627,1041,F,20030922,8:00:38,69.1459,-133.6773,0.008402381,-1.546991301,1.463939781,4
628,1041,F,20030922,12:00:38,69.146,-133.6771,0.000223607,1.107148718,2.654140018,4
629,1041,F,20030922,16:00:38,69.1391,-133.6738,0.007648529,2.695487105,1.588338387,4
630,1041,F,20030922,20:00:38,69.1023,-133.6959,0.042926099,-2.600773633,0.98692457,4
631,1041,F,20030923,0:00:38,69.0942,-133.7643,0.068877936,-1.68866843,0.912105203,4
632,1041,F,20030923,20:01:07,69.0773,-133.7772,0.021260762,-2.489625143,5.482228594,20
633,1041,F,20030924,20:02:06,69.0535,-133.7445,0.040444159,2.199956183,4.689581327,24
634,1041,F,20031118,20:03:29,69.0534,-133.7447,0.000223607,-2.034443936,2.048785188,4656
635,1041,F,20031121,16:01:09,69.0538,-133.7447,0.0004,0,2.034443936,68
636,1041,F,20031121,20:01:06,69.0534,-133.7447,0.0004,3.141592654,3.141592654,4
637,1041,F,20031122,4:01:24,69.0541,-133.7454,0.000989949,-0.785398163,2.35619449,8
638,1041,F,20031122,8:01:07,69.0538,-133.7453,0.000316228,2.819842099,3.605240263,4
639,1041,F,20031122,16:01:42,69.0539,-133.7449,0.000412311,1.325817664,4.789160872,8
640,1041,F,20031122,20:01:07,69.0534,-133.7449,0.0005,3.141592654,1.81577499,4
641,1041,F,20031123,16:01:32,69.0534,-133.7448,0.0001,1.570796327,4.71238898,20
642,1041,F,20040429,16:04:17,69.0538,-133.7458,0.001077033,-1.19028995,3.522099031,223344
643,1041,F,20040429,20:00:32,69.0533,-133.7435,0.00235372,1.78485701,2.97514696,4
644,1041,F,20040430,0:00:38,69.0527,-133.743,0.000781025,2.446854377,0.661997367,4
645,1041,F,20040430,4:00:37,69.0533,-133.7435,0.000781025,-0.694738276,3.141592654,4
646,1041,F,20040430,8:00:38,69.0533,-133.7434,0.0001,1.570796327,2.265534603,4
647,1041,F,20040430,12:00:38,69.0533,-133.7435,0.0001,-1.570796327,3.141592654,4
648,1041,F,20040503,20:02:37,69.0535,-133.7447,0.001216553,-1.405647649,0.165148677,1760
649,1041,F,20040511,20:00:38,69.0534,-133.7447,0.0001,3.141592654,4.547240303,192
650,1041,F,20040513,0:00:37,69.0683,-133.6918,0.054958348,1.296245713,4.437838367,28
651,1041,F,20040513,4:01:01,69.0907,-133.6432,0.053513737,1.138910608,6.125850202,4
652,1041,F,20040513,8:00:38,69.0907,-133.6433,0.0001,-1.570796327,3.573478372,4
653,1041,F,20040513,12:00:38,69.0909,-133.6568,0.013501481,-1.555982596,0.014813731,4
654,1041,F,20040513,16:00:38,69.0909,-133.6568,0,#DIV/0!,#DIV/0!,4
655,1041,F,20040513,20:00:38,69.0909,-133.6568,0,#DIV/0!,#DIV/0!,4
656,1041,F,20040514,0:01:01,69.0909,-133.6573,0.0005,-1.570796327,#DIV/0!,4
657,1041,F,20040514,4:00:38,69.0916,-133.6613,0.004060788,-1.39755066,0.173245666,4
658,1041,F,20040514,8:01:07,69.0948,-133.758,0.096752933,-1.537716361,6.143019606,4
659,1041,F,20040514,12:00:38,69.0948,-133.7579,0.0001,1.570796327,3.108512688,4
660,1041,F,20040514,16:00:38,69.0948,-133.7578,0.0001,1.570796327,0,4
661,1041,F,20040514,20:00:38,69.0948,-133.7578,0,#DIV/0!,#DIV/0!,4
662,1041,F,20040515,0:00:37,69.1079,-133.7537,0.013726616,0.303319462,#DIV/0!,4
663,1041,F,20040515,4:00:38,69.1242,-133.7085,0.048049246,1.224692458,0.921372996,4
664,1041,F,20040515,8:00:38,69.1282,-133.729,0.020886599,-1.378095568,3.680397281,4
665,1041,F,20040515,12:00:38,69.1282,-133.7291,1E-04,-1.570796327,6.090484549,4
666,1041,F,20040515,16:00:38,69.1282,-133.729,1E-04,1.570796327,3.141592654,4
667,1041,F,20040515,20:01:07,69.1283,-133.7291,0.000141421,-0.785398163,3.926990817,4
668,1041,F,20040516,0:00:56,69.1484,-133.7888,0.062992857,-1.246033733,5.822549737,4
669,1041,F,20040516,4:00:38,69.1902,-133.8971,0.116086735,-1.202447405,0.043586328,4
670,1041,F,20040516,8:00:38,69.1928,-133.8748,0.022451058,1.454728435,2.657175841,4
671,1041,F,20040516,12:00:55,69.1927,-133.8747,0.000141421,2.35619449,0.901466055,4
672,1041,F,20040516,16:00:37,69.1928,-133.8745,0.000223607,1.107148718,5.034139535,4
673,1041,F,20040516,20:00:38,69.1919,-133.8366,0.037910685,1.594538567,0.487389849,4
674,1041,F,20040517,0:01:06,69.1844,-133.7615,0.075473572,1.67033314,0.075794574,4
675,1041,F,20040517,4:00:38,69.1789,-133.7257,0.036220022,1.723235748,0.052902607,4
676,1041,F,20040517,8:01:07,69.1826,-133.7183,0.008273452,1.107148718,5.667098277,4
677,1041,F,20040517,12:00:37,69.1827,-133.7182,0.000141421,0.785398163,5.961434753,4
678,1041,F,20040517,16:00:38,69.1826,-133.7182,0.0001,3.141592654,2.35619449,4
679,1041,F,20040517,20:00:38,69.1826,-133.7181,0.0001,1.570796327,4.71238898,4
680,1041,F,20040518,0:00:38,69.1826,-133.7183,0.0002,-1.570796327,3.141592654,4
681,1041,F,20040518,4:01:41,69.1817,-133.7027,0.01562594,1.628424754,3.199221081,4
682,1041,F,20040518,8:00:39,69.1826,-133.7182,0.015526107,-1.512796934,3.141963619,4
683,1041,F,20040518,12:01:07,69.1826,-133.7183,0.0001,-1.570796327,6.225185914,4
684,1041,F,20040518,16:00:38,69.1826,-133.7182,0.0001,1.570796327,3.141592654,4
685,1041,F,20040518,20:00:38,69.1826,-133.7182,0,#DIV/0!,#DIV/0!,4
686,1041,F,20040520,20:00:37,69.169,-133.7307,0.018471871,-2.398315157,#DIV/0!,48
687,1041,F,20040521,0:00:38,69.1571,-133.7677,0.038866567,-1.88196957,0.516345587,4
688,1041,F,20040521,4:00:37,69.1695,-133.7274,0.042164559,1.272297395,3.154266965,4
689,1041,F,20040521,20:00:38,69.1689,-133.7306,0.003255764,-1.756144277,3.254743635,16
690,1041,F,20040522,0:00:38,69.1735,-133.6412,0.089518266,1.519387525,3.275531802,4
691,1041,F,20040522,4:00:38,69.1382,-133.5472,0.100409611,1.930033252,0.410645727,4
692,1041,F,20040522,8:01:07,69.1437,-133.5051,0.042457744,1.440890703,5.794042758,4
693,1041,F,20040522,12:01:00,69.1352,-133.5256,0.022192341,-1.963854346,2.878440258,4
694,1041,F,20040522,16:00:38,69.1009,-133.4231,0.108086724,1.893717156,3.857571502,4
695,1041,F,20040522,20:00:38,69.0995,-133.4543,0.031231394,-1.615638042,2.77383011,4
696,1041,F,20040523,0:00:56,69.1044,-133.4952,0.041192475,-1.451560228,0.164077814,4
697,1041,F,20040523,4:01:06,69.1154,-133.5822,0.087692645,-1.445026906,0.006533322,4
698,1041,F,20040523,12:00:38,69.1233,-133.6134,0.032184624,-1.322803355,0.122223551,8
699,1041,F,20040523,16:00:38,69.1327,-133.6088,0.01046518,0.455100809,1.777904163,4
700,1041,F,20040523,20:01:07,69.1327,-133.6089,0.0001,-1.570796327,4.257288172,4
701,1041,F,20040524,0:00:37,69.1327,-133.6089,0,#DIV/0!,#DIV/0!,4
702,1041,F,20040524,4:00:38,69.1452,-133.6727,0.065012999,-1.377322315,#DIV/0!,4
703,1041,F,20040524,8:01:07,69.1485,-133.7054,0.032866092,-1.470219409,6.190288213,4
704,1041,F,20040524,12:00:38,69.1461,-133.6965,0.009217917,1.834193959,3.304413369,4
705,1041,F,20040524,16:00:38,69.1372,-133.7045,0.011967038,-2.40939867,2.039592678,4
706,1041,F,20040524,20:00:38,69.1261,-133.7288,0.026715164,-1.999282554,0.410116116,4
707,1041,F,20040525,0:00:38,69.1216,-133.7657,0.037173378,-1.692148327,0.307134226,4
708,1041,F,20040525,4:00:38,69.1173,-133.8042,0.038739386,-1.682023673,0.010124654,4
709,1041,F,20040525,8:01:07,69.1107,-133.807,0.007169379,-2.740363855,5.224845126,4
710,1041,F,20040525,12:00:38,69.1108,-133.8069,0.000141421,0.785398163,3.525762018,4
711,1041,F,20040525,16:01:06,69.1107,-133.8068,0.000141421,2.35619449,1.570796327,4
712,1041,F,20040525,20:00:37,69.1095,-133.843,0.036219884,-1.603933364,2.323057453,4
713,1041,F,20040526,0:01:07,69.1037,-133.8611,0.019006578,-1.880900153,6.006218518,4
714,1041,F,20040526,4:00:38,69.0796,-133.8648,0.024382371,-2.989255143,5.174830317,4
715,1041,F,20040526,8:01:07,69.0864,-133.911,0.046697752,-1.424659443,1.5645957,4
716,1041,F,20040526,12:01:07,69.0864,-133.9109,0.0001,1.570796327,2.99545577,4
717,1041,F,20040526,16:01:07,69.0864,-133.9109,0,#DIV/0!,#DIV/0!,4
718,1041,F,20040526,20:00:38,69.1402,-133.9467,0.064622597,-0.587144235,#DIV/0!,4
719,1041,F,20040527,0:00:37,69.1643,-133.975,0.037171225,-0.865379848,6.004949694,4
720,1041,F,20040527,4:00:38,69.2157,-133.8687,0.118074764,1.120405517,1.985785365,4
721,1041,F,20040527,8:01:06,69.2115,-133.8244,0.044498652,1.665321912,0.544916395,4
722,1041,F,20040527,12:00:38,69.2116,-133.8245,0.000141421,-0.785398163,3.832465232,4
723,1041,F,20040527,16:01:08,69.2169,-133.7981,0.026926752,1.372672435,2.158070598,4
724,1041,F,20040527,20:00:38,69.2461,-133.6718,0.129631516,1.343592738,6.25410561,4
725,1041,F,20040528,0:00:40,69.2438,-133.6732,0.002692582,-2.594803813,2.344788757,4
726,1041,F,20040528,4:00:48,69.2438,-133.6746,0.0014,-1.570796327,1.024007486,4
727,1041,F,20040528,8:01:07,69.2439,-133.6744,0.000223607,1.107148718,2.677945045,4
728,1041,F,20040528,16:01:07,69.2609,-133.6543,0.026325083,0.86876246,6.04479905,8
729,1041,F,20040528,20:00:38,69.2609,-133.6544,0.0001,-1.570796327,3.84362652,4
730,1041,F,20040529,0:01:06,69.2658,-133.6286,0.026261188,1.3831092,2.953905527,4
731,1041,F,20040529,4:00:38,69.2845,-133.5233,0.106947557,1.395040822,0.011931622,4
732,1041,F,20040529,8:01:07,69.289,-133.5115,0.012628935,1.206465009,6.094609495,4
733,1041,F,20040529,12:00:38,69.2876,-133.5077,0.004049691,1.923786715,0.717321705,4
734,1041,F,20040529,20:00:38,69.2766,-133.4902,0.020670027,2.131959739,0.208173024,8
735,1041,F,20040530,0:00:56,69.277,-133.4868,0.003423449,1.453687582,5.60491315,4
736,1041,F,20040530,4:00:40,69.2933,-133.4411,0.048519893,1.228188302,6.057686027,4
737,1041,F,20040530,8:01:07,69.2949,-133.4024,0.038733061,1.52947619,0.301287888,4
738,1041,F,20040530,12:02:01,69.2979,-133.391,0.01178813,1.313472612,6.067181729,4
739,1041,F,20040530,16:00:38,69.2841,-133.3911,0.013800362,-3.134346404,1.835366292,4
740,1041,F,20040530,20:01:26,69.2769,-133.3718,0.020599272,1.927862453,5.062208857,4
741,1041,F,20040531,0:02:01,69.2767,-133.3716,0.000282843,2.35619449,0.428332037,4
742,1041,F,20040531,4:00:38,69.2721,-133.3197,0.052103455,1.659197313,5.58618813,4
743,1041,F,20040531,8:01:11,69.2985,-133.36,0.048177277,-0.990853422,3.633134573,4
744,1041,F,20040531,12:00:37,69.289,-133.4072,0.048146547,-1.769413882,5.504624847,4
745,1041,F,20040531,16:01:07,69.2904,-133.4292,0.0220445,-1.507245655,0.262168227,4
746,1041,F,20040531,20:00:37,69.2904,-133.4294,0.0002,-1.570796327,6.219634636,4
747,1041,F,20040601,0:00:42,69.2904,-133.4295,0.0001,-1.570796327,0,1660
748,1041,F,20040601,4:00:38,69.307,-133.4761,0.049468374,-1.228588269,0.342208058,4
749,1041,F,20040601,8:00:38,69.2991,-133.4828,0.010358571,-2.438201936,5.07357164,4
750,1041,F,20040601,12:00:41,69.3024,-133.5311,0.048412602,-1.50257936,0.935622576,4
751,1041,F,20040601,16:01:24,69.276,-133.6394,0.111471297,-1.809900384,5.975864283,4
752,1041,F,20040601,20:00:38,69.2764,-133.64,0.00072111,-0.982793723,0.827106661,4
753,1041,F,20040602,0:00:38,69.2719,-133.6581,0.018651005,-1.814474601,5.45150443,4
754,1041,F,20040602,4:00:37,69.2846,-133.693,0.037138928,-1.22179528,0.592679321,4
755,1041,F,20040602,8:01:07,69.3122,-133.746,0.059755837,-1.09068314,0.131112139,4
756,1041,F,20040602,12:01:11,69.3126,-133.7495,0.003522783,-1.45700432,5.916864128,4
757,1041,F,20040602,16:01:04,69.3286,-133.8054,0.058144733,-1.29202419,0.16498013,4
758,1041,F,20040602,20:00:38,69.3285,-133.8052,0.000223607,2.034443936,3.326468125,4
759,1041,F,20040603,0:00:37,69.3285,-133.8051,0.0001,1.570796327,5.819537698,4
760,1041,F,20040603,4:01:07,69.3293,-133.8028,0.002435159,1.236059489,5.94844847,4
761,1041,F,20040603,8:02:24,69.3293,-133.8033,0.0005,-1.570796327,3.476329491,4
762,1041,F,20040603,12:00:38,69.3286,-133.8052,0.002024846,-1.923786715,5.930194919,4
763,1041,F,20040603,16:01:07,69.3294,-133.8025,0.002816026,1.28274088,3.206527594,4
764,1041,F,20040603,20:00:38,69.3282,-133.8044,0.002247221,-2.134112588,2.866331839,4
765,1041,F,20040604,0:00:38,69.3275,-133.8025,0.002024846,1.923786715,4.057899303,4
766,1041,F,20040604,4:01:06,69.3285,-133.8051,0.002785678,-1.203622493,3.1557761,4
767,1041,F,20040604,8:01:06,69.3294,-133.8024,0.00284605,1.249045772,2.452668265,4
768,1041,F,20040604,12:01:07,69.3286,-133.8052,0.002912044,-1.849095986,3.185043549,4
769,1041,F,20040604,16:01:07,69.324,-133.7975,0.008969392,2.109303784,3.958399769,4
770,1041,F,20040604,20:01:25,69.3213,-133.7989,0.003041381,-2.663240222,1.510641301,4
771,1041,F,20040605,0:00:38,69.3213,-133.7989,0,#DIV/0!,#DIV/0!,4
772,1041,F,20040605,4:01:25,69.3315,-133.7902,0.013406342,0.706199092,#DIV/0!,4
773,1041,F,20040605,8:01:08,69.3314,-133.7909,0.000707107,-1.712693381,3.864292833,4
774,1041,F,20040605,12:00:38,69.3289,-133.8051,0.014418391,-1.745066758,6.250811931,4
775,1041,F,20040605,16:02:57,69.3272,-133.8229,0.017880995,-1.666013144,0.079053614,4
776,1041,F,20040605,20:00:38,69.3239,-133.8606,0.037844154,-1.658106944,0.0079062,4
777,1041,F,20040606,0:01:24,69.324,-133.8607,0.000141421,-0.785398163,0.872708781,4
778,1041,F,20040606,4:00:38,69.3188,-133.872,0.012439051,-2.002081138,5.066502332,4
779,1041,F,20040606,8:01:05,69.3218,-133.8843,0.012660569,-1.331564727,0.670516411,4
780,1041,F,20040606,12:01:07,69.3044,-133.8962,0.021080085,-2.541748498,5.073001536,4
781,1041,F,20040606,16:00:37,69.297,-133.8993,0.008023092,-2.744883991,6.080049815,4
782,1041,F,20040606,20:00:38,69.273,-133.8836,0.028679086,2.562293892,5.307177883,4
783,1041,F,20040607,0:01:06,69.273,-133.8851,0.0015,-1.570796327,2.150095088,4
784,1041,F,20040607,4:00:37,69.2685,-133.9053,0.020695169,-1.789989382,6.063992252,4
785,1041,F,20040607,8:00:38,69.2275,-133.8235,0.091499945,2.035421453,3.825410834,4
786,1041,F,20040607,12:00:38,69.1814,-133.7813,0.0624984,2.400333414,0.364911961,4
787,1041,F,20040607,16:00:38,69.1628,-133.7854,0.019046522,-2.924632134,0.958219759,4
788,1041,F,20040607,20:00:38,69.189,-133.6756,0.112882594,1.336560697,4.261192831,4
789,1041,F,20040608,0:03:06,69.1896,-133.6765,0.001081665,-0.982793723,3.963830887,4
790,1041,F,20040608,4:01:07,69.1914,-133.675,0.002343075,0.694738276,1.677531999,4
791,1041,F,20040608,8:01:06,69.2232,-133.6541,0.038053252,0.581442931,6.169889962,4
792,1041,F,20040608,12:01:07,69.2638,-133.7503,0.104416474,-1.171437683,4.530304693,4
793,1041,F,20040608,16:01:06,69.2638,-133.7503,0,#DIV/0!,#DIV/0!,4
794,1041,F,20040608,20:01:07,69.2712,-133.7336,0.018266089,1.153683725,#DIV/0!,4
795,1041,F,20040609,0:00:37,69.2711,-133.7337,0.000141421,-2.35619449,2.773307092,4
796,1041,F,20040609,4:00:38,69.2712,-133.7338,0.000141421,-0.785398163,1.570796327,4
797,1041,F,20040609,8:00:38,69.2712,-133.7338,0,#DIV/0!,#DIV/0!,4
798,1041,F,20040609,12:00:38,69.2712,-133.7338,0,#DIV/0!,#DIV/0!,4
799,1041,F,20040609,16:00:45,69.2712,-133.7338,0,#DIV/0!,#DIV/0!,4
800,1041,F,20040609,20:00:38,69.2712,-133.7338,0,#DIV/0!,#DIV/0!,4
801,1041,F,20040610,0:01:06,69.2712,-133.7338,0,#DIV/0!,#DIV/0!,4
802,1041,F,20040610,4:01:08,69.2713,-133.7335,0.000316228,1.249045772,#DIV/0!,4
803,1041,F,20040610,8:01:07,69.2711,-133.7337,0.000282843,-2.35619449,2.677945045,4
804,1041,F,20040610,16:00:38,69.2895,-133.7293,0.018918774,0.234722612,2.590917103,8
805,1041,F,20040610,20:00:37,69.2621,-133.7212,0.028572189,2.854158633,2.619436021,4
806,1041,F,20040611,0:00:44,69.2577,-133.7156,0.007121798,2.236765564,5.665792238,4
807,1041,F,20040611,4:01:06,69.2619,-133.7213,0.007080254,-0.935769591,3.110650152,4
808,1041,F,20040611,8:00:37,69.2339,-133.7056,0.032101246,2.630560735,3.566330327,4
809,1041,F,20040611,12:00:37,69.2284,-133.6554,0.050500396,1.679922825,5.332547397,4
810,1041,F,20040611,16:00:38,69.2279,-133.6539,0.001581139,1.892546881,0.212624056,4
811,1041,F,20040611,20:00:38,69.2279,-133.6543,0.0004,-1.570796327,2.819842099,4
812,1041,F,20040612,0:01:01,69.2396,-133.6012,0.054373707,1.353922711,2.924719038,4
813,1041,F,20040612,4:00:37,69.2275,-133.6563,0.056412942,-1.786965759,3.142296838,4
814,1041,F,20040612,8:01:02,69.2192,-133.6195,0.037724395,1.792627999,3.579593758,4
815,1041,F,20040612,12:00:38,69.219,-133.6176,0.001910497,1.675673266,6.166230573,4
816,1041,F,20040612,16:00:38,69.2176,-133.6195,0.002360085,-2.205823062,2.401688979,4
817,1041,F,20040612,20:00:38,69.2201,-133.6207,0.002773085,-0.447519975,1.758303087,4
818,1041,F,20040613,0:00:56,69.1993,-133.5871,0.039517085,2.125103823,2.572623798,4
819,1041,F,20040613,4:00:38,69.1618,-133.495,0.099441742,1.957465091,6.115546575,4
820,1041,F,20040613,8:01:07,69.1241,-133.3635,0.136797441,1.849999691,6.175719907,4
821,1041,F,20040613,12:01:01,69.1244,-133.3749,0.011403947,-1.54448661,2.888699007,4
822,1041,F,20040613,16:00:38,69.1236,-133.3747,0.000824621,2.89661399,4.4411006,4
823,1041,F,20040613,20:00:38,69.1241,-133.3661,0.008614523,1.512722167,4.899293484,4
824,1041,F,20040614,0:02:02,69.1218,-133.3641,0.00304795,2.425849064,0.913126897,4
825,1041,F,20040614,4:01:06,69.1253,-133.3724,0.009007774,-1.171735378,2.685600865,4
826,1041,F,20040614,8:01:24,69.1248,-133.3639,0.008514693,1.62955215,2.801287528,4
827,1041,F,20040614,12:00:38,69.1185,-133.3866,0.023558013,-1.841515956,2.812117202,4
828,1041,F,20040614,16:01:25,69.1185,-133.3866,0,#DIV/0!,#DIV/0!,4
829,1041,F,20040614,20:00:38,69.1184,-133.3864,0.000223607,2.034443936,#DIV/0!,4
830,1041,F,20040615,0:01:06,69.1253,-133.3724,0.015608011,1.112879314,5.361620685,4
831,1041,F,20040615,4:00:38,69.1245,-133.3703,0.002247221,1.934775283,0.821895969,4
832,1041,F,20040615,8:00:38,69.1205,-133.3656,0.00617171,2.275907675,0.341132392,4
833,1041,F,20040615,12:00:38,69.1187,-133.3783,0.012826925,-1.711590846,2.295686786,4
834,1041,F,20040615,16:00:55,69.1181,-133.3891,0.010816654,-1.626294832,0.085296014,4
835,1041,F,20040615,20:00:38,69.1171,-133.3956,0.006576473,-1.723445655,6.186034484,4
836,1041,F,20040616,0:01:07,69.1279,-133.365,0.032449961,1.231503712,2.954949368,4
837,1041,F,20040616,8:01:07,69.1196,-133.3653,0.00830542,-3.105463803,1.946217792,8
838,1041,F,20040616,12:01:07,69.1236,-133.3659,0.00404475,-0.148889948,2.956573855,4
839,1041,F,20040616,16:01:06,69.137,-133.5605,0.195060811,-1.502045654,4.930029601,4
840,1041,F,20040616,20:00:38,69.1415,-133.5701,0.010602358,-1.132459767,0.369585887,4
841,1041,F,20040617,0:01:07,69.1415,-133.5701,0,#DIV/0!,#DIV/0!,4
842,1041,F,20040617,4:01:07,69.1401,-133.5556,0.014567429,1.667049692,#DIV/0!,4
843,1041,F,20040617,8:01:00,69.1403,-133.5547,0.000921954,1.352127381,5.968262996,4
844,1041,F,20040617,12:01:06,69.1403,-133.5613,0.0066,-1.570796327,3.360261599,4
845,1041,F,20040617,16:00:38,69.1401,-133.5552,0.006103278,1.603571471,3.174367798,4
846,1041,F,20040617,20:00:38,69.1402,-133.5555,0.000316228,-1.249045772,3.430568064,4
847,1041,F,20040618,0:01:06,69.1401,-133.5553,0.000223607,2.034443936,3.283489708,4
848,1041,F,20040618,4:00:37,69.1403,-133.5556,0.000360555,-0.982793723,3.265947648,4
849,1041,F,20040618,8:01:07,69.1398,-133.5551,0.000707107,2.35619449,3.338988213,4
850,1041,F,20040618,12:01:07,69.1449,-133.5554,0.005108816,-0.058755823,3.868234994,4
851,1041,F,20040618,16:01:38,69.14,-133.5548,0.004936598,3.019750217,3.078506039,4
852,1041,F,20040618,20:00:38,69.1321,-133.5665,0.014117365,-2.164692772,1.098742319,4
853,1041,F,20040619,0:00:37,69.1356,-133.5571,0.010030454,1.214359375,3.379052146,4
854,1041,F,20040619,4:00:38,69.1452,-133.555,0.009827004,0.2153577,5.284183632,4
855,1041,F,20040619,8:00:38,69.1453,-133.5551,0.000141421,-0.785398163,5.282429444,4
856,1041,F,20040619,12:00:38,69.1458,-133.5528,0.00235372,1.356735643,2.142133807,4
857,1041,F,20040619,16:01:07,69.1535,-133.5395,0.015368149,1.046000555,5.972450219,4
858,1041,F,20040619,20:00:37,69.1534,-133.5393,0.000223607,2.034443936,0.988443381,4
859,1041,F,20040620,0:01:07,69.1534,-133.5393,0,#DIV/0!,#DIV/0!,4
860,1041,F,20040620,4:00:38,69.1403,-133.5655,0.029292491,-2.034443936,#DIV/0!,4
861,1041,F,20040620,8:00:38,69.1384,-133.5643,0.002247221,2.578276392,4.612720328,4
862,1041,F,20040620,12:00:38,69.1389,-133.5653,0.001118034,-1.107148718,2.597760197,4
863,1041,F,20040620,16:00:38,69.1423,-133.5693,0.005249762,-0.866302263,0.240846455,4
864,1041,F,20040620,20:00:38,69.1422,-133.5694,0.000141421,-2.35619449,4.79329308,4
865,1041,F,20040621,0:00:38,69.1423,-133.5693,0.000141421,0.785398163,3.141592654,4
866,1041,F,20040621,4:00:38,69.137,-133.5624,0.008700575,2.225791182,1.440393019,4
867,1041,F,20040621,8:01:01,69.1447,-133.5578,0.008969392,0.538507457,4.595901582,4
