Num,BEARID,Sex,Date,Time,Lat,Lon,r,dt
390,1046,M,20030817,0:01:00,69.0347,-134.9671,0.001746425,4
391,1046,M,20030817,4:01:00,69.0368,-134.9841,0.017129215,4
392,1046,M,20030817,8:00:00,69.0367,-134.9844,0.000316228,4
393,1046,M,20030817,16:01:00,69.0277,-134.9874,0.009486833,8
394,1046,M,20030817,20:02:00,69.0297,-134.9854,0.002828427,4
395,1046,M,20030818,0:02:00,69.034,-134.9871,0.004623851,4
396,1046,M,20030818,4:00:00,69.033,-135.0036,0.016530275,4
397,1046,M,20030818,8:01:00,69.0336,-135.0116,0.008022468,4
398,1046,M,20030818,12:00:00,69.0341,-135.0119,0.000583095,4
399,1046,M,20030818,16:01:00,69.0372,-135.0159,0.005060632,4
400,1046,M,20030818,20:01:00,69.0337,-135.0146,0.003733631,4
401,1046,M,20030819,0:01:00,69.034,-135.0072,0.007406079,4
402,1046,M,20030819,4:01:00,69.0359,-135.0132,0.006293648,4
403,1046,M,20030819,8:01:00,69.0346,-135.0182,0.005166237,4
404,1046,M,20030819,12:01:00,69.035,-135.0179,0.0005,4
405,1046,M,20030819,16:01:00,69.0415,-135.0192,0.006628725,4
406,1046,M,20030819,20:01:00,69.0416,-135.0212,0.002002498,4
407,1046,M,20030820,0:01:00,69.0382,-135.0161,0.006129437,4
408,1046,M,20030820,4:01:00,69.0265,-135.0082,0.014117365,4
409,1046,M,20030820,8:01:00,69.0372,-135.0116,0.011227199,4
410,1046,M,20030820,12:00:00,69.0371,-135.0115,0.000141421,4
411,1046,M,20030820,16:01:00,69.0366,-135.0164,0.004925444,4
412,1046,M,20030820,20:01:00,69.0363,-135.0207,0.004310452,4
413,1046,M,20030821,0:00:00,69.0393,-135.0394,0.018939113,4
414,1046,M,20030821,4:01:00,69.0422,-135.0416,0.003640055,4
415,1046,M,20030821,12:00:00,69.041,-135.0395,0.002418677,8
416,1046,M,20030821,16:01:00,69.0407,-135.0357,0.003811824,4
417,1046,M,20030821,20:01:00,69.0417,-135.0421,0.006477654,4
418,1046,M,20030822,0:00:00,69.0442,-135.0533,0.011475626,4
419,1046,M,20030822,4:01:00,69.0798,-135.1341,0.08829496,4
420,1046,M,20030822,8:00:00,69.0926,-135.186,0.053455121,4
421,1046,M,20030822,12:01:00,69.0928,-135.1858,0.000282843,4
422,1046,M,20030822,16:00:00,69.0792,-135.2115,0.029076623,4
423,1046,M,20030822,20:01:00,69.0793,-135.2714,0.059900083,4
424,1046,M,20030823,0:01:00,69.0904,-135.2569,0.018260887,4
425,1046,M,20030823,4:01:00,69.1073,-135.2479,0.019147062,4
426,1046,M,20030823,8:01:00,69.1069,-135.2426,0.005315073,4
427,1046,M,20030823,12:01:00,69.107,-135.2425,0.000141421,4
428,1046,M,20030823,16:00:00,69.1014,-135.1975,0.045347106,4
429,1046,M,20030823,20:01:00,69.0834,-135.1496,0.051170402,4
430,1046,M,20030824,0:01:00,69.0804,-135.1535,0.004920366,4
431,1046,M,20030824,4:02:00,69.084,-135.1465,0.007871467,4
432,1046,M,20030824,8:00:00,69.0835,-135.143,0.003535534,4
433,1046,M,20030824,12:01:00,69.0825,-135.1455,0.002692582,4
434,1046,M,20030824,16:00:00,69.0852,-135.1293,0.016423459,4
435,1046,M,20030824,20:01:00,69.0937,-135.091,0.039231875,4
436,1046,M,20030825,0:01:00,69.0892,-135.0841,0.008237718,4
437,1046,M,20030825,8:01:00,69.0658,-135.0798,0.023791805,8
438,1046,M,20030825,12:02:00,69.0653,-135.0807,0.001029563,4
439,1046,M,20030825,16:00:00,69.0501,-135.0098,0.072511034,4
440,1046,M,20030825,20:01:00,69.0296,-134.9614,0.052562439,4
441,1046,M,20030826,0:01:00,69.0365,-134.9808,0.020590532,4
442,1046,M,20030826,4:01:00,69.0366,-134.985,0.00420119,4
443,1046,M,20030826,8:00:00,69.0364,-134.9859,0.000921954,4
444,1046,M,20030826,12:01:00,69.0367,-134.9856,0.000424264,4
445,1046,M,20030826,16:01:00,69.0305,-134.9865,0.006264982,4
446,1046,M,20030826,20:00:00,69.0281,-134.9865,0.0024,4
447,1046,M,20030827,0:00:00,69.0073,-134.9246,0.065301225,4
448,1046,M,20030827,4:01:00,69.0094,-134.964,0.039455925,4
449,1046,M,20030827,8:00:00,69.0352,-134.9815,0.03117515,4
450,1046,M,20030827,12:00:00,69.0351,-134.9817,0.000223607,4
451,1046,M,20030827,16:01:00,69.0369,-134.9866,0.005220153,4
452,1046,M,20030827,20:01:00,69.0351,-134.9889,0.002920616,4
453,1046,M,20030828,0:00:00,69.0367,-134.9847,0.004494441,4
454,1046,M,20030828,4:00:00,69.0301,-134.9847,0.0066,4
455,1046,M,20030828,12:01:00,69.0298,-134.9855,0.0008544,8
456,1046,M,20030828,20:00:00,69.0306,-134.9853,0.000824621,8
457,1046,M,20030829,0:00:00,69.0308,-134.9869,0.001612452,4
458,1046,M,20030829,4:00:00,69.0301,-134.9847,0.002308679,4
459,1046,M,20030829,8:00:00,69.0301,-134.9843,0.0004,4
460,1046,M,20030829,12:01:00,69.0302,-134.9843,1E-04,4
461,1046,M,20030829,16:01:00,69.0296,-134.9873,0.003059412,4
462,1046,M,20030829,20:00:00,69.0288,-134.9824,0.004964877,4
463,1046,M,20030830,0:00:00,69.0231,-134.9913,0.010568822,4
464,1046,M,20030830,4:01:00,69.0329,-135.004,0.016041509,4
465,1046,M,20030830,8:01:00,69.0392,-135.0111,0.009492102,4
466,1046,M,20030830,12:01:00,69.0387,-135.0115,0.000640312,4
467,1046,M,20030830,16:00:00,69.0261,-135.0062,0.013669309,4
468,1046,M,20030831,0:01:00,69,-134.9566,0.056047926,8
469,1046,M,20030831,4:01:00,68.9998,-134.9555,0.001118034,4
470,1046,M,20030831,8:00:00,69.0013,-134.9603,0.005028916,4
471,1046,M,20030831,12:00:00,69.0012,-134.9603,0.0001,4
472,1046,M,20030831,16:00:00,68.9999,-134.9214,0.038921716,4
473,1046,M,20030831,20:01:00,69,-134.9202,0.001204159,4
474,1046,M,20030901,0:01:00,68.9965,-134.7674,0.15284008,1660
475,1046,M,20030901,4:01:00,69.002,-134.7026,0.065032992,4
476,1046,M,20030901,8:00:00,69.0034,-134.6959,0.006844706,4
477,1046,M,20030901,12:02:00,69.003,-134.6979,0.002039608,4
478,1046,M,20030901,16:00:00,69.0042,-134.6957,0.002505993,4
479,1046,M,20030901,20:00:00,69.0044,-134.6965,0.000824621,4
480,1046,M,20030902,0:01:00,69.0051,-134.6955,0.001220656,4
481,1046,M,20030902,4:01:00,69.0057,-134.6953,0.000632456,4
482,1046,M,20030902,8:01:00,69.0056,-134.6956,0.000316228,4
483,1046,M,20030902,12:01:00,69.0056,-134.6956,0,4
484,1046,M,20030902,16:01:00,69.0236,-134.7126,0.024758837,4
485,1046,M,20030902,20:01:00,69.0289,-134.7285,0.016760072,4
486,1046,M,20030903,0:01:00,69.0299,-134.7299,0.001720465,4
487,1046,M,20030903,4:01:00,69.0479,-134.7449,0.023430749,4
488,1046,M,20030903,8:01:00,69.0508,-134.6867,0.058272206,4
489,1046,M,20030903,12:01:00,69.0512,-134.6802,0.006512296,4
490,1046,M,20030903,16:01:00,69.0359,-134.6292,0.053245563,4
491,1046,M,20030903,20:00:00,69.0356,-134.6313,0.00212132,4
492,1046,M,20030904,0:01:00,69.0342,-134.634,0.003041381,4
493,1046,M,20030904,4:00:00,69.0235,-134.6477,0.017383325,4
494,1046,M,20030904,8:00:00,69.0208,-134.6564,0.009109336,4
495,1046,M,20030904,12:00:00,69.0208,-134.6564,0,4
496,1046,M,20030904,16:01:00,69.0274,-134.6478,0.010840664,4
497,1046,M,20030904,20:01:00,69.0347,-134.6363,0.013621307,4
498,1046,M,20030905,0:01:00,69.0339,-134.6337,0.002720294,4
499,1046,M,20030905,4:00:00,69.0164,-134.665,0.035860006,4
500,1046,M,20030905,12:02:00,69.0065,-134.6872,0.024307406,8
501,1046,M,20030905,16:01:00,69.0048,-134.6996,0.01251599,4
502,1046,M,20030905,20:01:00,69.0056,-134.698,0.001788854,4
503,1046,M,20030906,0:01:00,69.0046,-134.6983,0.001044031,4
504,1046,M,20030906,4:01:00,69.0046,-134.6957,0.0026,4
505,1046,M,20030906,12:01:00,69.0036,-134.6934,0.002507987,8
506,1046,M,20030906,16:01:00,69.0044,-134.7029,0.009533625,4
507,1046,M,20030907,0:02:00,69.0052,-134.6972,0.005755867,8
508,1046,M,20030907,4:01:00,69.004,-134.6956,0.002,4
509,1046,M,20030907,8:02:00,69.0059,-134.6974,0.00261725,4
510,1046,M,20030907,12:00:00,69.0061,-134.6977,0.000360555,4
511,1046,M,20030907,20:01:00,69.0059,-134.6999,0.002209072,8
512,1046,M,20030908,0:01:00,69.0073,-134.6973,0.002952965,4
513,1046,M,20030908,4:01:00,69.0049,-134.6965,0.002529822,4
514,1046,M,20030908,8:01:00,69.0178,-134.6639,0.035059521,4
515,1046,M,20030908,12:00:00,69.0178,-134.6635,0.0004,4
516,1046,M,20030908,16:01:00,69.009,-134.6988,0.036380352,4
517,1046,M,20030908,20:01:00,69.0051,-134.6981,0.003962323,4
518,1046,M,20030909,0:01:00,69.003,-134.72,0.022000455,4
519,1046,M,20030909,4:02:00,69.0036,-134.6989,0.021108529,4
520,1046,M,20030909,8:01:00,69.0301,-134.7275,0.03898987,4
521,1046,M,20030909,12:01:00,69.0301,-134.7275,0,4
522,1046,M,20030909,16:01:00,69.0319,-134.7334,0.006168468,4
523,1046,M,20030909,20:00:00,69.0237,-134.75,0.018514859,4
524,1046,M,20030910,0:01:00,68.995,-134.7283,0.035980272,4
525,1046,M,20030910,4:02:00,69.0039,-134.7004,0.02928515,4
526,1046,M,20030910,12:00:00,69.0055,-134.7005,0.001603122,8
527,1046,M,20030910,16:02:00,69.0048,-134.6986,0.002024846,4
528,1046,M,20030910,20:00:00,69.005,-134.6972,0.001414214,4
529,1046,M,20030911,4:01:00,69.0053,-134.6937,0.003512834,8
530,1046,M,20030911,8:00:00,69.0054,-134.6955,0.001802776,4
531,1046,M,20030911,12:01:00,69.0054,-134.6955,0,4
532,1046,M,20030911,16:00:00,69.004,-134.6953,0.001414214,4
533,1046,M,20030911,20:01:00,69.0044,-134.6994,0.004119466,4
534,1046,M,20030912,0:01:00,69.0036,-134.6992,0.000824621,4
535,1046,M,20030912,4:01:00,69.0061,-134.6968,0.003465545,4
536,1046,M,20030912,8:00:00,69.0179,-134.6601,0.038550357,4
537,1046,M,20030912,16:00:00,69.0209,-134.6561,0.005,8
538,1046,M,20030912,20:00:00,69.0558,-134.6285,0.044494606,4
539,1046,M,20030913,0:00:00,69.0881,-134.6497,0.038635864,4
540,1046,M,20030913,4:00:00,69.0979,-134.6339,0.018592472,4
541,1046,M,20030913,8:00:00,69.0972,-134.6348,0.001140175,4
542,1046,M,20030913,12:00:00,69.0972,-134.6347,0.0001,4
543,1046,M,20030913,16:01:00,69.1009,-134.6136,0.021421951,4
544,1046,M,20030913,20:01:00,69.1007,-134.5437,0.069900286,4
545,1046,M,20030914,0:00:00,69.0992,-134.5021,0.041627034,4
546,1046,M,20030914,4:00:00,69.0991,-134.4995,0.002601922,4
547,1046,M,20030914,8:01:00,69.099,-134.5023,0.002801785,4
548,1046,M,20030914,12:00:00,69.099,-134.4991,0.0032,4
549,1046,M,20030914,16:01:00,69.099,-134.5001,0.001,4
550,1046,M,20030914,20:01:00,69.0982,-134.5181,0.018017769,4
551,1046,M,20030915,4:01:00,69.0973,-134.521,0.003036445,8
552,1046,M,20030915,12:01:00,69.0973,-134.5186,0.0024,8
553,1046,M,20030915,16:00:00,69.0983,-134.5187,0.001004988,4
554,1046,M,20030915,20:01:00,69.1006,-134.5045,0.014385062,4
555,1046,M,20030916,0:01:00,69.1052,-134.4743,0.030548322,4
556,1046,M,20030916,4:01:00,69.1242,-134.4795,0.019698731,4
557,1046,M,20030916,8:01:00,69.1352,-134.5113,0.033648774,4
558,1046,M,20030916,16:01:00,69.1074,-134.4968,0.031354266,8
559,1046,M,20030916,20:00:00,69.1078,-134.4875,0.009308598,4
560,1046,M,20030917,0:00:00,69.108,-134.4893,0.001811077,4
561,1046,M,20030917,4:00:00,69.1076,-134.4936,0.004318565,4
562,1046,M,20030917,8:00:00,69.1072,-134.4923,0.001360147,4
563,1046,M,20030917,12:00:00,69.1071,-134.4923,0.0001,4
564,1046,M,20030917,16:00:00,69.1081,-134.4899,0.0026,4
565,1046,M,20030917,20:00:00,69.1011,-134.4945,0.008376157,4
566,1046,M,20030918,0:00:00,69.1003,-134.5062,0.011727319,4
567,1046,M,20030918,4:01:00,69.0995,-134.5164,0.010231324,4
568,1046,M,20030918,8:01:00,69.0995,-134.5195,0.0031,4
569,1046,M,20030918,12:00:00,69.0996,-134.5196,0.000141421,4
570,1046,M,20030918,16:01:00,69.0985,-134.5262,0.006691039,4
571,1046,M,20030918,20:00:00,69.098,-134.5315,0.005323533,4
572,1046,M,20030919,0:00:00,69.0967,-134.5438,0.012368508,4
573,1046,M,20030919,4:00:00,69.095,-134.5448,0.001972308,4
574,1046,M,20030919,8:00:00,69.0966,-134.5404,0.00468188,4
575,1046,M,20030919,16:00:00,69.0981,-134.5309,0.009617692,8
576,1046,M,20030919,20:01:00,69.1011,-134.5174,0.013829317,4
577,1046,M,20030920,0:00:00,69.1066,-134.5037,0.014762791,4
578,1046,M,20030920,4:01:00,69.1065,-134.5041,0.000412311,4
579,1046,M,20030920,12:01:00,69.1062,-134.5037,0.0005,8
580,1046,M,20030920,16:01:00,69.1061,-134.5081,0.004401136,4
581,1046,M,20030920,20:01:00,69.1066,-134.5037,0.004428318,4
582,1046,M,20030921,0:00:00,69.1081,-134.4879,0.015871043,4
583,1046,M,20030921,4:00:00,69.1077,-134.4887,0.000894427,4
584,1046,M,20030921,8:00:00,69.1076,-134.4886,0.000141421,4
585,1046,M,20030921,12:01:00,69.1076,-134.4886,0,4
586,1046,M,20030921,16:01:00,69.1082,-134.4889,0.00067082,4
587,1046,M,20030921,20:01:00,69.1082,-134.4905,0.0016,4
588,1046,M,20030922,0:00:00,69.108,-134.4913,0.000824621,4
589,1046,M,20030922,4:01:00,69.0987,-134.5115,0.02223803,4
590,1046,M,20030922,12:01:00,69.0981,-134.5148,0.003354102,8
591,1046,M,20030922,16:01:00,69.0988,-134.5138,0.001220656,4
592,1046,M,20030922,20:01:00,69.0983,-134.5177,0.003931921,4
593,1046,M,20030923,0:00:00,69.0979,-134.5193,0.001649242,4
594,1046,M,20030923,4:00:00,69.0972,-134.5204,0.00130384,4
595,1046,M,20030923,8:00:00,69.0973,-134.5203,0.000141421,4
596,1046,M,20030923,16:01:00,69.0977,-134.5212,0.000984886,8
597,1046,M,20030923,20:00:00,69.0976,-134.5207,0.000509902,4
598,1046,M,20030924,0:00:00,69.0982,-134.5182,0.002570992,4
599,1046,M,20030924,4:01:00,69.0993,-134.5221,0.00405216,4
600,1046,M,20030924,8:00:00,69.0996,-134.5211,0.001044031,4
601,1046,M,20030924,16:01:00,69.0984,-134.5272,0.006216912,8
602,1046,M,20030924,20:01:00,69.0976,-134.5216,0.005656854,4
603,1046,M,20030925,0:01:00,69.0974,-134.5197,0.001910497,4
604,1046,M,20030925,4:00:00,69.0972,-134.5202,0.000538516,4
605,1046,M,20030925,8:00:00,69.097,-134.5201,0.000223607,4
606,1046,M,20030925,12:01:00,69.0972,-134.5205,0.000447214,4
607,1046,M,20030925,16:00:00,69.0975,-134.5201,0.0005,4
608,1046,M,20030925,20:00:00,69.0973,-134.5177,0.002408319,4
609,1046,M,20030926,0:01:00,69.0983,-134.5178,0.001004988,4
610,1046,M,20030926,4:01:00,69.0984,-134.5167,0.001104536,4
611,1046,M,20030926,8:01:00,69.0974,-134.5173,0.00116619,4
612,1046,M,20030926,12:00:00,69.0973,-134.5173,1E-04,4
613,1046,M,20030926,16:01:00,69.0977,-134.5206,0.003324154,4
614,1046,M,20030926,20:00:00,69.0983,-134.5173,0.003354102,4
615,1046,M,20030927,0:00:00,69.0991,-134.4997,0.017618172,4
616,1046,M,20030927,4:01:00,69.0975,-134.5177,0.018070971,4
617,1046,M,20030927,8:00:00,69.0975,-134.5179,0.0002,4
618,1046,M,20030927,16:00:00,69.0972,-134.5192,0.001334166,8
619,1046,M,20030927,20:01:00,69.0977,-134.5188,0.000640312,4
620,1046,M,20030928,0:01:00,69.0984,-134.5168,0.002118962,4
621,1046,M,20031002,0:00:00,69.0119,-134.7071,0.209036695,1776
622,1046,M,20031002,4:01:00,69.0063,-134.6958,0.012611503,4
623,1046,M,20031002,8:00:00,69.0063,-134.6958,0,4
624,1046,M,20031002,12:00:00,69.0061,-134.6953,0.000538516,4
625,1046,M,20031002,16:00:00,69.006,-134.6949,0.000412311,4
626,1046,M,20031002,20:01:00,69.0074,-134.6956,0.001565248,4
627,1046,M,20031003,0:01:00,69.0086,-134.6979,0.002594224,4
628,1046,M,20031003,4:01:00,69.0087,-134.6985,0.000608276,4
629,1046,M,20031003,12:01:00,69.0085,-134.6983,0.000282843,8
630,1046,M,20031003,16:01:00,69.0093,-134.6994,0.001360147,4
631,1046,M,20031003,20:01:00,69.0055,-134.6958,0.005234501,4
632,1046,M,20031004,0:00:00,69.0041,-134.6969,0.001780449,4
633,1046,M,20031004,4:00:00,69.0037,-134.7067,0.00980816,4
634,1046,M,20031004,8:02:00,69.0045,-134.7004,0.006350591,4
635,1046,M,20031004,12:00:00,69.0044,-134.7002,0.000223607,4
636,1046,M,20031004,20:01:00,69.0059,-134.6997,0.001581139,8
637,1046,M,20031005,0:00:00,69.0047,-134.6954,0.004464303,4
638,1046,M,20031005,4:00:00,69.0037,-134.6984,0.003162278,4
639,1046,M,20031005,8:00:00,69.0035,-134.698,0.000447214,4
640,1046,M,20031005,12:01:00,69.0036,-134.6979,0.000141421,4
641,1046,M,20031005,16:01:00,69.004,-134.6973,0.00072111,4
642,1046,M,20031005,20:01:00,69.003,-134.6998,0.002692582,4
643,1046,M,20031006,0:01:00,69.0014,-134.7038,0.004308132,4
644,1046,M,20031006,4:01:00,69.0025,-134.7023,0.001860108,4
645,1046,M,20031006,8:01:00,69.0025,-134.7024,0.0001,4
646,1046,M,20031006,12:00:00,69.0026,-134.7024,0.0001,4
647,1046,M,20031006,16:02:00,69.0035,-134.7007,0.001923538,4
648,1046,M,20031006,20:00:00,69.0036,-134.707,0.006300794,4
649,1046,M,20031007,0:01:00,69.0004,-134.7063,0.003275668,4
650,1046,M,20031007,4:03:00,69.0041,-134.6969,0.01010198,4
651,1046,M,20031007,16:00:00,69.0044,-134.698,0.001140175,12
652,1046,M,20031007,20:01:00,69.0108,-134.7065,0.010640019,4
653,1046,M,20031008,0:01:00,69.0094,-134.7084,0.002360085,4
654,1046,M,20031008,8:01:00,69.0038,-134.7069,0.005797413,8
655,1046,M,20031008,16:01:00,69.0042,-134.7009,0.006013319,8
656,1046,M,20031008,20:00:00,69.0058,-134.6949,0.00620967,4
657,1046,M,20031009,0:00:00,69.0073,-134.7016,0.006865858,4
658,1046,M,20031009,4:01:00,69.0033,-134.7003,0.004205948,4
659,1046,M,20031009,8:00:00,69.0033,-134.7002,0.0001,4
660,1046,M,20031009,16:01:00,69.0036,-134.6994,0.0008544,8
661,1046,M,20031009,20:01:00,69.0042,-134.6994,0.0006,4
662,1046,M,20031010,0:01:00,69.0019,-134.7016,0.003182766,4
663,1046,M,20031010,8:01:00,68.9957,-134.7373,0.036234376,8
664,1046,M,20031010,12:01:00,68.9957,-134.7372,0.0001,4
665,1046,M,20031010,16:01:00,68.9956,-134.7372,0.0001,4
666,1046,M,20031010,20:01:00,68.9957,-134.7374,0.000223607,4
667,1046,M,20031011,0:01:00,68.9959,-134.7324,0.005003998,4
668,1046,M,20031011,4:01:00,68.9957,-134.7369,0.004504442,4
669,1046,M,20031011,8:00:00,68.9957,-134.7369,0,4
670,1046,M,20031011,16:01:00,68.9956,-134.7375,0.000608276,8
671,1046,M,20031011,20:00:00,68.9957,-134.7372,0.000316228,4
672,1046,M,20031012,0:01:00,68.9956,-134.7373,0.000141421,4
673,1046,M,20031012,8:02:00,68.9938,-134.7491,0.011936499,8
674,1046,M,20031012,16:01:00,68.9945,-134.7552,0.006140033,8
675,1046,M,20031012,20:00:00,68.9961,-134.789,0.033837849,4
676,1046,M,20031013,0:02:00,69.0106,-134.8418,0.054754817,4
677,1046,M,20031013,4:00:00,69.0074,-134.8167,0.025303162,4
678,1046,M,20031013,8:01:00,69.0075,-134.8167,1E-04,4
679,1046,M,20031013,12:01:00,69.0074,-134.8167,1E-04,4
680,1046,M,20031013,16:00:00,69.0063,-134.8152,0.001860108,4
681,1046,M,20031013,20:01:00,68.9943,-134.7846,0.03286883,4
682,1046,M,20031014,0:00:00,68.9954,-134.7372,0.047412762,4
683,1046,M,20031014,8:01:00,68.9954,-134.7367,0.0005,8
684,1046,M,20031014,12:00:00,68.9954,-134.7366,0.0001,4
685,1046,M,20031014,16:01:00,68.9956,-134.7378,0.001216553,4
686,1046,M,20031014,20:01:00,68.9964,-134.7305,0.007343705,4
687,1046,M,20031015,0:01:00,68.9976,-134.7326,0.002418677,4
688,1046,M,20031015,4:01:00,68.9922,-134.7377,0.007427651,4
689,1046,M,20031015,12:00:00,68.9923,-134.7377,0.0001,8
690,1046,M,20031015,16:01:00,68.9806,-134.7519,0.018399185,4
691,1046,M,20031015,20:00:00,68.9554,-134.7508,0.025223997,4
692,1046,M,20031016,0:01:00,68.9522,-134.7028,0.048106548,4
693,1046,M,20031016,4:01:00,68.9359,-134.6156,0.088710371,4
694,1046,M,20031016,12:01:00,68.9359,-134.6163,0.0007,8
695,1046,M,20031016,16:01:00,68.9351,-134.6143,0.002154066,4
696,1046,M,20031016,20:00:00,68.9382,-134.5889,0.025588474,4
697,1046,M,20031017,0:01:00,68.9075,-134.4983,0.095660075,4
698,1046,M,20031018,0:00:00,68.9048,-134.5032,0.00559464,24
699,1046,M,20031022,0:00:00,68.9033,-134.5198,0.016667633,96
700,1046,M,20031022,4:00:00,68.9058,-134.509,0.011085576,4
701,1046,M,20031022,8:00:00,68.9054,-134.508,0.001077033,4
702,1046,M,20031022,12:00:00,68.905,-134.5061,0.001941649,4
703,1046,M,20031022,16:01:00,68.9069,-134.5216,0.015616017,4
704,1046,M,20031022,20:01:00,68.9092,-134.5327,0.011335784,4
705,1046,M,20031023,0:00:00,68.9089,-134.5286,0.004110961,4
706,1046,M,20031023,4:00:00,68.9077,-134.5266,0.002332381,4
707,1046,M,20031023,8:00:00,68.9078,-134.5266,1E-04,4
708,1046,M,20031023,12:00:00,68.9077,-134.5267,0.000141421,4
709,1046,M,20031023,16:00:00,68.9077,-134.5267,0,4
710,1046,M,20031023,20:00:00,68.9049,-134.5322,0.00617171,4
711,1046,M,20031024,0:00:00,68.9045,-134.5036,0.028602797,4
712,1046,M,20031024,4:00:00,68.9044,-134.5025,0.001104536,4
713,1046,M,20031024,20:00:00,68.9047,-134.502,0.000583095,16
714,1046,M,20031025,0:01:00,68.9046,-134.5023,0.000316228,4
715,1046,M,20031026,0:00:00,68.9045,-134.5024,0.000141421,24
716,1046,M,20040523,0:00:00,69.17083,-134.5875,0.279595563,227928
717,1046,M,20040524,8:03:00,69.1636,-134.5883,0.007274125,32
718,1046,M,20040524,12:00:00,69.1287,-134.5678,0.040475425,4
719,1046,M,20040524,16:01:00,69.1067,-134.5068,0.064845971,4
720,1046,M,20040524,20:01:00,69.1066,-134.5063,0.000509902,4
721,1046,M,20040525,0:00:00,69.1064,-134.5063,0.0002,4
722,1046,M,20040525,4:00:00,69.1064,-134.5062,0.0001,4
723,1046,M,20040525,8:00:00,69.1064,-134.5063,0.0001,4
724,1046,M,20040525,12:00:00,69.1064,-134.5063,0,4
725,1046,M,20040525,16:01:00,69.1064,-134.5063,0,4
726,1046,M,20040525,20:00:00,69.1065,-134.5066,0.000316228,4
727,1046,M,20040526,0:00:00,69.1064,-134.5063,0.000316228,4
728,1046,M,20040526,16:01:00,69.0934,-134.595,0.089647588,16
729,1046,M,20040526,20:00:00,69.091,-134.6244,0.029497797,4
730,1046,M,20040527,0:00:00,69.0991,-134.6235,0.008149847,4
731,1046,M,20040527,4:00:00,69.0989,-134.6337,0.010201961,4
732,1046,M,20040527,8:01:00,69.0974,-134.6342,0.001581139,4
733,1046,M,20040527,12:00:00,69.0974,-134.6346,0.0004,4
734,1046,M,20040527,16:01:00,69.0975,-134.634,0.000608276,4
735,1046,M,20040527,20:00:00,69.0974,-134.634,0.0001,4
736,1046,M,20040528,0:00:00,69.0985,-134.6309,0.003289377,4
737,1046,M,20040528,8:00:00,69.0973,-134.6342,0.00351141,8
738,1046,M,20040528,12:00:00,69.1001,-134.6645,0.030429098,4
739,1046,M,20040528,16:01:00,69.1526,-134.5778,0.1013565,4
740,1046,M,20040528,20:01:00,69.1525,-134.578,0.000223607,4
741,1046,M,20040529,0:01:00,69.1597,-134.5596,0.019758542,4
742,1046,M,20040529,8:00:00,69.1605,-134.5532,0.006449806,8
743,1046,M,20040529,12:00:00,69.1604,-134.558,0.004801042,4
744,1046,M,20040529,16:01:00,69.1907,-134.5415,0.034501304,4
745,1046,M,20040529,20:00:00,69.2021,-134.5731,0.033593452,4
746,1046,M,20040530,0:00:00,69.2223,-134.5829,0.022451726,4
747,1046,M,20040530,8:00:00,69.283,-134.4938,0.107811409,8
748,1046,M,20040530,12:00:00,69.2886,-134.5081,0.015357409,4
749,1046,M,20040530,16:00:00,69.3569,-134.4931,0.069927748,4
750,1046,M,20040530,20:00:00,69.3701,-134.4751,0.02232129,4
751,1046,M,20040531,0:02:00,69.3856,-134.4751,0.0155,4
752,1046,M,20040531,8:00:00,69.3922,-134.4928,0.018890474,8
753,1046,M,20040531,12:00:00,69.3966,-134.5286,0.036069378,4
754,1046,M,20040531,16:00:00,69.469,-134.4194,0.131020609,4
755,1046,M,20040531,20:00:00,69.4965,-134.4072,0.030084714,4
756,1046,M,20040601,0:00:00,69.4965,-134.4072,0,1660
757,1046,M,20040601,8:00:00,69.5998,-134.3566,0.115027171,8
758,1046,M,20040601,12:00:00,69.563,-134.2775,0.087241332,4
759,1046,M,20040601,16:00:00,69.5369,-134.2272,0.056668333,4
760,1046,M,20040601,20:00:00,69.537,-134.2274,0.000223607,4
761,1046,M,20040602,0:00:00,69.5369,-134.2275,0.000141421,4
762,1046,M,20040602,4:01:00,69.5369,-134.2273,0.0002,4
763,1046,M,20040602,8:00:00,69.5369,-134.2275,0.0002,4
764,1046,M,20040602,12:00:00,69.5369,-134.2273,0.0002,4
765,1046,M,20040602,16:01:00,69.5369,-134.2274,1E-04,4
766,1046,M,20040603,0:00:00,69.5369,-134.2273,1E-04,8
767,1046,M,20040603,8:00:00,69.536,-134.2325,0.00527731,8
768,1046,M,20040603,12:00:00,69.5397,-134.206,0.026757055,4
769,1046,M,20040603,16:01:00,69.5243,-134.1788,0.031256999,4
770,1046,M,20040603,20:00:00,69.5205,-134.2046,0.026078344,4
771,1046,M,20040604,0:00:00,69.5183,-134.2235,0.019027612,4
772,1046,M,20040604,4:00:00,69.5183,-134.3034,0.0799,4
773,1046,M,20040604,8:00:00,69.5174,-134.3058,0.002563201,4
774,1046,M,20040604,12:00:00,69.4821,-134.1778,0.132778349,4
775,1046,M,20040604,16:00:00,69.4987,-134.1087,0.071065955,4
776,1046,M,20040604,20:00:00,69.4991,-134.1114,0.002729469,4
777,1046,M,20040605,0:00:00,69.5141,-134.0699,0.044127656,4
778,1046,M,20040605,8:00:00,69.607,-133.8961,0.197070673,8
779,1046,M,20040605,12:00:00,69.6197,-134.0392,0.143662452,4
780,1046,M,20040605,16:01:00,69.599,-134.0886,0.053561647,4
781,1046,M,20040606,0:00:00,69.5996,-134.0891,0.000781025,8
